game_id,player_id,timestamp,tic,x,y,z,angle,momx
5,5,2025-11-05 08:48:43,15928,1173,-288,-64,355.08,-7,0
5,5,2025-11-05 08:48:44,15963,994,-273,-64,3.87,-2,0
5,5,2025-11-05 08:48:45,15998,1055,-247,-64,341.02,1,0
5,5,2025-11-05 08:48:46,16033,1136,-265,-64,21.45,0,-1
5,5,2025-11-05 08:48:47,16068,1183,-242,-64,21.45,0,0
5,5,2025-11-05 08:48:48,16103,1112,-268,-64,21.45,0,0
5,5,2025-11-05 08:48:49,16138,1165,-247,-64,79.45,0,0
5,5,2025-11-05 08:48:50,16178,1113,-174,-64,123.40,-5,5
5,5,2025-11-05 08:48:51,16213,1097,51,-56,5.62,1,0
5,5,2025-11-05 08:48:53,16297,1108,43,-56,272.46,0,-4
5,5,2025-11-05 08:48:54,16332,1110,-27,-56,244.34,0,-1
5,5,2025-11-05 08:48:56,16401,1164,38,-56,23.20,4,3
5,5,2025-11-05 08:48:59,16485,1077,-1085,-64,153.63,-7,2
5,5,2025-11-05 08:49:00,16520,814,-1049,-64,213.40,-8,-3
5,5,2025-11-05 08:49:01,16555,608,-1073,-64,148.36,-4,3
5,5,2025-11-05 08:49:02,16590,495,-956,-64,132.54,-6,5
5,5,2025-11-05 08:49:03,16625,357,-727,-64,63.98,0,6
5,5,2025-11-05 08:49:04,16660,370,-633,-88,63.98,0,0
5,5,2025-11-05 08:49:06,16731,469,-785,-64,302.70,4,-7
5,5,2025-11-05 08:49:07,16766,645,-1004,-64,4.22,7,-4
5,5,2025-11-05 08:49:08,16801,921,-1003,-64,337.85,8,-1
5,5,2025-11-05 08:49:09,16836,1072,-1078,-64,214.80,0,-1
5,5,2025-11-05 08:49:10,16871,956,-1114,-64,193.71,-8,-2
5,5,2025-11-05 08:49:11,16906,784,-1167,-64,272.81,0,-4
5,5,2025-11-05 08:49:12,16941,808,-1200,-64,279.84,0,0
5,5,2025-11-05 08:49:14,17033,813,-1153,-64,97.38,0,4
5,5,2025-11-05 08:49:15,17068,776,-1078,-64,139.57,-5,4
5,5,2025-11-05 08:49:16,17103,644,-965,-64,204.61,-1,0
5,5,2025-11-05 08:49:17,17138,573,-930,-64,155.39,-7,2
5,5,2025-11-05 08:49:18,17173,320,-887,-64,241.52,-7,-4
5,5,2025-11-05 08:49:19,17208,307,-1089,-64,4.57,2,-3
5,5,2025-11-05 08:49:20,17243,378,-1149,-64,329.41,5,-4
5,5,2025-11-05 08:49:21,17278,407,-1187,-64,355.78,0,-1
5,5,2025-11-05 08:49:22,17313,544,-1198,-64,53.79,1,-1
5,5,2025-11-05 08:49:25,17414,563,-1196,-64,23.91,2,1
5,5,2025-11-05 08:49:28,17493,-28,-668,0,279.49,-1,-2
5,5,2025-11-05 08:49:29,17528,-29,-751,0,225.00,-3,-3
5,5,2025-11-05 08:49:30,17563,-161,-948,0,275.98,-1,-8
5,5,2025-11-05 08:49:33,17689,2144,-673,-64,273.52,0,-2
5,5,2025-11-05 08:49:34,17724,2145,-880,-64,270.00,0,0
5,5,2025-11-05 08:49:36,17790,2145,-944,-56,261.21,0,-1
5,5,2025-11-05 08:49:37,17825,2075,-1011,-64,222.54,-5,-4
5,5,2025-11-05 08:49:38,17860,2031,-1052,-64,336.80,-1,-1
5,5,2025-11-05 08:49:39,17896,2129,-1072,-64,317.46,0,0
5,5,2025-11-05 08:49:41,17971,2137,-1062,-64,264.73,-1,1
5,5,2025-11-05 08:49:42,18006,2135,-1039,-64,264.73,-1,0
